[P7]markerid,[P5]markerid,NO,시군구,**시,**구,**동,[P2]시군구_단지명,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자,주택유형
4827.0,4827.0,4090,부산시 동래구 명장동,부산시,동래구,명장동,부산시 동래구 명장동 국제파크,26-24,26,24,국제파크,59.82,202310,24,"22,000",-,4,-,-,1996,충렬사로 81,-,중개거래,부산 동래구,24.02.16,아파트
4825.0,4825.0,4091,부산시 동래구 명장동,부산시,동래구,명장동,부산시 동래구 명장동 명장경동,22-1,22,1,명장경동,84.87,202310,24,"34,300",103,5,-,-,1992,명서로 182,-,중개거래,부산 동래구,24.06.24,아파트
UNMAPPED,UNMAPPED,4100,부산시 부산진구 초읍동,부산시,부산진구,초읍동,부산시 부산진구 초읍동 선경,271-4,271,4,선경,103.49,202310,24,"49,000",3,5,-,-,1982,새싹로 221,-,중개거래,부산 부산진구,24.02.15,아파트
5592.0,5592.0,4114,부산시 사상구 모라동,부산시,사상구,모라동,부산시 사상구 모라동 무학,1366-1,1366,1,무학,84.57,202310,24,"14,000",1,1,-,-,1990,백양대로 846,-,중개거래,부산 사상구,23.11.16,아파트
UNMAPPED,UNMAPPED,4115,부산시 사상구 모라동,부산시,사상구,모라동,부산시 사상구 모라동 대상로웰아파트,986-3,986,3,대상로웰아파트,48.9903,202310,24,"18,500",-,4,-,-,2018,사상로 504,-,직거래,-,23.12.20,아파트
5923.0,5923.0,4132,부산시 사상구 학장동,부산시,사상구,학장동,부산시 사상구 학장동 학장벽산,168,168,0,학장벽산,119.24,202310,23,"26,150",105,10,-,-,1994,학감대로 105-21,-,중개거래,부산 사상구,23.11.21,아파트
18465.0,18465.0,4134,부산시 사상구 주례동,부산시,사상구,주례동,부산시 사상구 주례동 고려아펠리아,10-26,10,26,고려아펠리아,59.35,202310,23,"15,000",-,13,-,-,2003,백양대로 366,-,중개거래,부산 사상구,23.12.19,아파트
123979.0,UNMAPPED,4135,부산시 사상구 주례동,부산시,사상구,주례동,부산시 사상구 주례동 팍스타운,57-17,57,17,팍스타운,70.2715,202310,23,"19,010",-,7,-,-,2018,가야대로378번길 1,-,직거래,-,23.11.22,아파트
5724.0,5724.0,4139,부산시 사상구 주례동,부산시,사상구,주례동,부산시 사상구 주례동 벽산신화,1010-3,1010,3,벽산신화,72.9,202310,23,"14,200",3,8,-,-,1993,백양대로 515,-,직거래,-,23.11.01,아파트
106416.0,106416.0,4147,부산시 사하구 신평동,부산시,사하구,신평동,부산시 사하구 신평동 효산센터빌,28-1,28,1,효산센터빌,83.9752,202310,23,"20,000",101호,3,-,-,2009,다대로119번길 9,-,중개거래,부산 사하구,23.12.27,아파트
UNMAPPED,UNMAPPED,4148,부산시 해운대구 반여동,부산시,해운대구,반여동,부산시 해운대구 반여동 왕자,1477-1,1477,1,왕자,65.16,202310,23,"55,000",1,1,-,-,1981,선수촌로 9,-,중개거래,부산 해운대구,24.01.31,아파트
23244.0,23244.0,4150,부산시 해운대구 중동,부산시,해운대구,중동,부산시 해운대구 중동 해운대신시가지경동메르빌,718-6,718,6,해운대신시가지경동메르빌,59.1873,202310,23,"37,000",103,7,-,-,2005,해운대로774번길 30,-,중개거래,부산 해운대구,23.12.08,아파트
100472.0,100472.0,4157,부산시 금정구 부곡동,부산시,금정구,부곡동,부산시 금정구 부곡동 부곡롯데캐슬디아망,970,970,0,부곡롯데캐슬디아망,124.0661,202310,23,"56,500",104,18,-,-,2010,동부곡로15번길 76,-,중개거래,부산 금정구,23.12.22,아파트
4016.0,4016.0,4158,부산시 금정구 구서동,부산시,금정구,구서동,부산시 금정구 구서동 부영벽산,166-1,166,1,부영벽산,83.14,202310,23,"28,500",101동,14,-,-,1993,중앙대로1929번길 48,-,중개거래,부산 금정구,23.11.23,아파트
UNMAPPED,UNMAPPED,4167,부산시 서구 서대신동3가,부산시,서구,서대신동3가,부산시 서구 서대신동3가 대신빌라,36-7,36,7,대신빌라,78.06,202310,23,"12,000",-,4,-,-,1989,보수대로 321,-,중개거래,부산 서구,23.10.25,아파트
15517.0,15517.0,4171,부산시 남구 문현동,부산시,남구,문현동,부산시 남구 문현동 한화꿈에그린,402-70,402,70,한화꿈에그린,84.925,202310,23,"43,500",101,17,-,-,2006,전포대로20번길 26,-,중개거래,부산 남구,23.12.14,아파트
UNMAPPED,UNMAPPED,4172,부산시 동래구 사직동,부산시,동래구,사직동,부산시 동래구 사직동 로얄1,634-1,634,1,로얄1,67.99,202310,23,"42,000",1,5,-,-,1983,사직북로50번길 33,-,중개거래,부산 동래구,24.03.15,아파트
15904.0,15904.0,4174,부산시 동래구 온천동,부산시,동래구,온천동,부산시 동래구 온천동 원타워,1432-1,1432,1,원타워,59.95,202310,23,"21,000",-,8,-,-,1995,중앙대로1335번길 63,-,직거래,-,24.01.04,아파트
UNMAPPED,UNMAPPED,4179,부산시 남구 대연동,부산시,남구,대연동,부산시 남구 대연동 광이골드타워2차,1281-6,1281,6,광이골드타워2차,84.85,202310,23,"22,000",2차,2,-,-,2002,진남로69번길 24,-,중개거래,부산 남구,24.04.29,아파트
143261.0,UNMAPPED,4180,부산시 동구 범일동,부산시,동구,범일동,부산시 동구 범일동 범일역삼정그린코아더시티,830-62,830,62,범일역삼정그린코아더시티,43.788,202310,23,"29,860",범일역 삼정그린코아 더 시티,24,-,-,2021,범일로90번길 17,-,직거래,-,23.11.21,아파트
UNMAPPED,UNMAPPED,4201,부산시 부산진구 전포동,부산시,부산진구,전포동,부산시 부산진구 전포동 서면앙쥬빌주상복합,171-2,171,2,서면앙쥬빌주상복합,21.24,202310,23,"7,000",1,18,-,-,2012,전포대로 282,-,중개거래,부산 부산진구,23.10.27,아파트
UNMAPPED,UNMAPPED,4227,부산시 사하구 감천동,부산시,사하구,감천동,부산시 사하구 감천동 감천오펠리움아파트,868,868,0,감천오펠리움아파트,76.2709,202310,21,"22,500",103동,17,-,-,2018,감천로105번길 53,-,중개거래,부산 사하구,24.03.08,아파트
