NO,시군구,**시,**구,**동,[P2]시군구_단지명,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자,주택유형
4575,부산시 해운대구 우동,부산시,해운대구,우동,부산시 해운대구 우동 두산위브포세이돈,1410-1,1410,1,두산위브포세이돈,109.27,202310,19,"85,000",102,42,-,-,2007,마린시티1로 91,-,직거래,-,23.11.08,아파트
4578,부산시 사하구 하단동,부산시,사하구,하단동,부산시 사하구 하단동 공작,870-19,870,19,공작,53.76,202310,19,"18,000",3,2,-,-,1983,하신번영로380번길 120,-,중개거래,부산 강서구 부산 사하구,23.11.30,아파트
4592,부산시 사하구 괴정동,부산시,사하구,괴정동,부산시 사하구 괴정동 대티은하,203-57,203,57,대티은하,71.55,202310,18,"7,200",-,2,-,-,1984,대티로59번길 50,-,직거래,-,24.01.03,아파트
4602,부산시 해운대구 우동,부산시,해운대구,우동,부산시 해운대구 우동 대우월드마크센텀,1488,1488,0,대우월드마크센텀,117.42,202310,18,"177,000",101,17,-,-,2010,센텀동로 25,-,중개거래,부산 해운대구,24.01.22,아파트
4605,부산시 부산진구 개금동,부산시,부산진구,개금동,부산시 부산진구 개금동 상우다솜,879,879,0,상우다솜,27.02,202310,18,"14,500",-,9,-,-,2023,가야대로406번길 15-4,-,직거래,-,23.10.30,아파트
4674,부산시 영도구 동삼동,부산시,영도구,동삼동,부산시 영도구 동삼동 영도경동리인,1190,1190,0,영도경동리인,68.9213,202310,18,"21,300",101동 아파트,8,-,-,2017,절영로490번길 18,-,중개거래,부산 영도구,23.10.31,아파트
4705,부산시 부산진구 범천동,부산시,부산진구,범천동,부산시 부산진구 범천동 서면항도타워맨션,1256-2,1256,2,서면항도타워맨션,84.48,202310,18,"23,500",-,19,-,-,1994,신암로 72,-,직거래,-,23.12.01,아파트
4761,부산시 부산진구 전포동,부산시,부산진구,전포동,부산시 부산진구 전포동 스윗팰리스,312-31,312,31,스윗팰리스,45.7,202310,18,"23,800",-,6,-,-,2018,전포대로 204,-,중개거래,부산 부산진구,23.11.21,아파트
4773,부산시 부산진구 양정동,부산시,부산진구,양정동,부산시 부산진구 양정동 양정해광빌리지,213-3,213,3,양정해광빌리지,39.3,202310,18,"11,000",-,8,-,-,2012,중앙대로969번길 12-12,-,중개거래,부산 부산진구,23.11.08,아파트
4780,부산시 부산진구 부전동,부산시,부산진구,부전동,부산시 부산진구 부전동 세영,425-18,425,18,세영,84.96,202310,18,"24,500",-,2,-,-,2012,가야대로747번길 10-3,-,중개거래,부산 부산진구,23.12.26,아파트
4783,부산시 서구 토성동5가,부산시,서구,토성동5가,부산시 서구 토성동5가 한영리더스,53-12,53,12,한영리더스,54.47,202310,18,"21,000",-,10,-,-,2018,천마로205번길 63,20231018,중개거래,부산 서구,-,아파트
4793,부산시 연제구 연산동,부산시,연제구,연산동,부산시 연제구 연산동 엔학미지앙,1480-12,1480,12,엔학미지앙,84.47,202310,18,"20,500",-,3,-,-,2002,거제천로118번길 23,-,중개거래,부산 연제구,23.12.28,아파트
4802,부산시 사상구 괘법동,부산시,사상구,괘법동,부산시 사상구 괘법동 사상역이즈팰리스,541-2,541,2,사상역이즈팰리스,43.4366,202310,17,"15,500",사상역이즈팰리스,10,-,-,2016,사상로202번길 54,-,중개거래,부산 사상구,23.11.21,아파트
4812,부산시 기장군 기장읍 청강리,부산시,기장군,기장읍,부산시 기장군 기장읍 비룡벨로스텔라,114-1,114,1,비룡벨로스텔라,65.68,202310,17,"20,500",-,6,-,-,2014,기장대로 482-5,-,중개거래,부산 기장군,23.12.29,아파트
4820,부산시 해운대구 중동,부산시,해운대구,중동,부산시 해운대구 중동 동부스타빌라,1503-7,1503,7,동부스타빌라,162.13,202310,17,"56,000",-,3,-,-,1997,달맞이길65번길 129,-,중개거래,부산 해운대구,-,아파트
4829,부산시 사하구 장림동,부산시,사하구,장림동,부산시 사하구 장림동 장림,223,223,0,장림,55.27,202310,17,"7,950",-,1,-,-,1978,장림번영로104번길 25,-,중개거래,부산 사하구,23.11.14,아파트
4848,부산시 연제구 거제동,부산시,연제구,거제동,부산시 연제구 거제동 연제그린타워,577-1,577,1,연제그린타워,59.71,202310,17,"24,000",101,10,-,-,1999,거제천로87번길 30,-,중개거래,부산 연제구,23.11.09,아파트
4850,부산시 연제구 거제동,부산시,연제구,거제동,부산시 연제구 거제동 삼익퓨쳐타워,36-8,36,8,삼익퓨쳐타워,108.78,202310,17,"40,300",삼익퓨쳐타워아파트,34,-,-,2006,명륜로2번길 7,-,중개거래,부산 연제구,23.12.13,아파트
4855,부산시 금정구 청룡동,부산시,금정구,청룡동,부산시 금정구 청룡동 남화기수타워,31-2,31,2,남화기수타워,59.93,202310,17,"14,300",-,1,-,-,1993,금강로 758,-,직거래,-,23.12.22,아파트
4862,부산시 동구 범일동,부산시,동구,범일동,부산시 동구 범일동 옛고을,1315-3,1315,3,옛고을,83.7,202310,17,"18,000",-,5,-,-,2005,범곡로 15,-,중개거래,부산 동구,23.10.31,아파트
4864,부산시 부산진구 가야동,부산시,부산진구,가야동,부산시 부산진구 가야동 가야봄여름가을겨울,585,585,0,가야봄여름가을겨울,74.1775,202310,17,"36,333",101동,10,-,-,2023,가야대로552번길 79,-,직거래,-,24.01.25,아파트
4865,부산시 부산진구 연지동,부산시,부산진구,연지동,부산시 부산진구 연지동 연지동삼정그린코아,192-9,192,9,연지동삼정그린코아,84.4836,202310,17,"35,000",-,9,-,-,2016,동평로235번길 19,-,중개거래,부산 부산진구,24.01.29,아파트
4886,부산시 동래구 온천동,부산시,동래구,온천동,부산시 동래구 온천동 목영해돋이,200-27,200,27,목영해돋이,24.75,202310,17,"5,200",101,4,-,-,2005,금강로 81,-,중개거래,부산 강서구,23.10.20,아파트
4894,부산시 영도구 청학동,부산시,영도구,청학동,부산시 영도구 청학동 한라비치,62-60,62,60,한라비치,127.21,202310,16,"34,000",-,11,-,-,1994,태종로 428,-,직거래,-,23.10.30,아파트
4900,부산시 동래구 낙민동,부산시,동래구,낙민동,부산시 동래구 낙민동 아델리아,294-22,294,22,아델리아,72.14,202310,16,"29,500",-,3,-,-,2020,충렬대로238번가길 49-5,-,중개거래,부산 동래구,24.01.30,아파트
4901,부산시 영도구 동삼동,부산시,영도구,동삼동,부산시 영도구 동삼동 절영아파트(208동-214동),510-2,510,2,절영아파트(208동-214동),46.27,202310,16,"14,000",212,17,-,-,1995,와치로 231,-,중개거래,부산 영도구,23.10.16,아파트
4902,부산시 영도구 동삼동,부산시,영도구,동삼동,부산시 영도구 동삼동 삼창파크맨션2동,363-40,363,40,삼창파크맨션2동,81.09,202310,16,"9,750",2,6,-,-,1986,절영로 550,-,중개거래,부산 영도구,23.10.27,아파트
4905,부산시 부산진구 연지동,부산시,부산진구,연지동,부산시 부산진구 연지동 덕인디오네빌,72-4,72,4,덕인디오네빌,35.72,202310,16,"7,700",-,8,-,-,2002,성지로 8,-,중개거래,부산 부산진구,23.11.13,아파트
4907,부산시 동래구 복천동,부산시,동래구,복천동,부산시 동래구 복천동 동래복천현대,446-1,446,1,동래복천현대,84.9,202310,16,"32,000",102,2,-,-,1996,복천로5번길 31,-,중개거래,부산 동래구,23.11.27,아파트
4909,부산시 남구 문현동,부산시,남구,문현동,부산시 남구 문현동 대성문문현2차퀸즈w,405-1,405,1,대성문문현2차퀸즈w,38.01,202310,16,"13,000",-,6,-,-,2014,수영로 21-3,-,직거래,-,23.10.27,아파트
4921,부산시 동래구 사직동,부산시,동래구,사직동,부산시 동래구 사직동 사직2차삼정그린코아,590-3,590,3,사직2차삼정그린코아,131.5784,202310,16,"44,700",205,9,-,-,2006,쇠미로81번길 22,-,중개거래,부산 동래구,23.12.28,아파트
4942,부산시 해운대구 반송동,부산시,해운대구,반송동,부산시 해운대구 반송동 삼한3차301동,883,883,0,삼한3차301동,84.6,202310,16,"17,000",301,14,-,-,1999,신반송로 96,-,중개거래,부산 해운대구,23.12.18,아파트
4944,부산시 금정구 구서동,부산시,금정구,구서동,부산시 금정구 구서동 세진에버그린A동,1005-15,1005,15,세진에버그린A동,110.77,202310,16,"30,800",A,9,-,-,2003,금샘로 447,-,중개거래,부산 금정구,23.10.31,아파트
4951,부산시 북구 만덕동,부산시,북구,만덕동,부산시 북구 만덕동 럭키2,911-3,911,3,럭키2,84.94,202310,16,"24,000",207,7,-,-,1992,덕천로234번길 34,-,중개거래,부산 북구,23.12.11,아파트
4964,부산시 사하구 당리동,부산시,사하구,당리동,부산시 사하구 당리동 크로바,338-2,338,2,크로바,58.88,202310,16,"20,000",-,1,-,-,1981,낙동대로355번길 23,-,중개거래,부산 사하구,23.11.30,아파트
4981,부산시 금정구 부곡동,부산시,금정구,부곡동,부산시 금정구 부곡동 퀸즈더블유장전역,64-23,64,23,퀸즈더블유장전역,65.473,202310,15,"37,000",-,15,-,-,2017,부곡온천천로 190,20231101,중개거래,부산 금정구,-,아파트
4987,부산시 해운대구 중동,부산시,해운대구,중동,부산시 해운대구 중동 달맞이유림노르웨이숲,1821,1821,0,달맞이유림노르웨이숲,84.8302,202310,15,"62,000",102동,11,-,-,2017,달맞이길65번길 33,-,중개거래,부산 해운대구,23.12.19,아파트
4995,부산시 서구 서대신동3가,부산시,서구,서대신동3가,부산시 서구 서대신동3가 대신타워빌,249-20,249,20,대신타워빌,31.395,202310,15,"4,850",-,4,-,-,2003,망양로 50-1,-,중개거래,부산 서구,23.11.21,아파트
5014,부산시 사상구 엄궁동,부산시,사상구,엄궁동,부산시 사상구 엄궁동 신엄궁대동,225-1,225,1,신엄궁대동,59.54,202310,15,"14,900",102,20,-,-,1998,엄궁남로 43,-,중개거래,부산 사상구,23.11.15,아파트
5024,부산시 사상구 주례동,부산시,사상구,주례동,부산시 사상구 주례동 경동윈츠빌,55-139,55,139,경동윈츠빌,32.68,202310,14,"8,400",-,11,-,-,2004,냉정로 120,-,중개거래,부산 사상구,23.10.31,아파트
5036,부산시 연제구 연산동,부산시,연제구,연산동,부산시 연제구 연산동 명품블루파크,408-24,408,24,명품블루파크,48.4899,202310,14,"19,400",명품블루파크,6,-,-,2018,과정로251번길 45,-,중개거래,부산 연제구,23.10.27,아파트
5041,부산시 수영구 망미동,부산시,수영구,망미동,부산시 수영구 망미동 오양,453-3,453,3,오양,49.02,202310,14,"13,250",가,1,-,-,1977,과정로67번길 47,-,중개거래,부산 수영구,23.12.21,아파트
5063,부산시 사하구 괴정동,부산시,사하구,괴정동,부산시 사하구 괴정동 보해이브빌,1273,1273,0,보해이브빌,48.0782,202310,14,"19,400",101,8,-,-,2013,승학로 216,-,중개거래,부산 사하구 부산 서구,23.11.08,아파트
5066,부산시 금정구 구서동,부산시,금정구,구서동,부산시 금정구 구서동 석탑그레이스빌,177-9,177,9,석탑그레이스빌,84.98,202310,14,"22,800",-,11,-,-,2005,중앙대로 1938,-,중개거래,부산 금정구,23.11.20,아파트
5070,부산시 금정구 청룡동,부산시,금정구,청룡동,부산시 금정구 청룡동 화신골든맨션,7-9,7,9,화신골든맨션,84.79,202310,14,"18,000",-,4,-,-,1993,금정도서관로 13,-,중개거래,부산 금정구,23.11.28,아파트
5094,부산시 영도구 영선동2가,부산시,영도구,영선동2가,부산시 영도구 영선동2가 힐링파크,44-1,44,1,힐링파크,42.25,202310,14,"19,100",-,16,-,-,2020,영선대로 69,-,중개거래,부산 영도구,23.12.27,아파트
5102,부산시 동래구 온천동,부산시,동래구,온천동,부산시 동래구 온천동 한사랑,1350,1350,0,한사랑,58.41,202310,14,"23,600",102,8,-,-,1993,아시아드대로255번가길 8-9,-,중개거래,부산 동래구,23.11.02,아파트
5120,부산시 남구 대연동,부산시,남구,대연동,부산시 남구 대연동 뉴금양타워빌,1738-10,1738,10,뉴금양타워빌,68.86,202310,13,"20,100",-,7,-,-,2004,유엔평화로9번길 8,-,중개거래,부산 남구,23.12.21,아파트
5129,부산시 영도구 동삼동,부산시,영도구,동삼동,부산시 영도구 동삼동 오션라이프에일린의뜰2단지,383-1,383,1,오션라이프에일린의뜰2단지,74.9696,202310,13,"40,760",-,29,-,-,2023,태종로 675,-,중개거래,부산 영도구,-,아파트
5130,부산시 동래구 온천동,부산시,동래구,온천동,부산시 동래구 온천동 삼익,397-6,397,6,삼익,82.68,202310,13,"57,000",3,12,-,-,1978,금강로 28,-,중개거래,부산 동래구,23.10.27,아파트
5133,부산시 북구 금곡동,부산시,북구,금곡동,부산시 북구 금곡동 율리역벽산블루밍2단지,1917,1917,0,율리역벽산블루밍2단지,84.987,202310,13,"35,300",201,7,-,-,2014,효열로 2,-,중개거래,부산 북구,24.01.10,아파트
5139,부산시 영도구 청학동,부산시,영도구,청학동,부산시 영도구 청학동 천지해오름,214-5,214,5,천지해오름,82.77,202310,13,"16,800",-,13,-,-,2005,태종로 335,-,중개거래,부산 영도구,23.12.14,아파트
5158,부산시 사상구 덕포동,부산시,사상구,덕포동,부산시 사상구 덕포동 벽산하나로타운,38,38,0,벽산하나로타운,84.6,202310,13,"12,400",-,7,-,-,1994,덕상로 26-14,-,중개거래,부산 사상구,23.11.08,아파트
5161,부산시 강서구 대저1동,부산시,강서구,대저1동,부산시 강서구 대저1동 우창더뷰,7375,7375,0,우창더뷰,54.5245,202310,13,"19,000",우창더뷰,5,-,-,2019,대저중앙로 9,-,직거래,-,23.10.16,아파트
5201,부산시 해운대구 우동,부산시,해운대구,우동,부산시 해운대구 우동 해운대한솔솔파크,887-1,887,1,해운대한솔솔파크,84.7894,202310,12,"40,000",B,7,-,-,2006,해운대로 564,-,중개거래,부산 해운대구,23.11.17,아파트
5213,부산시 금정구 서동,부산시,금정구,서동,부산시 금정구 서동 (207-3),207-3,207,3,(207-3),38.1,202310,12,"14,800",-,7,-,-,2017,서동로 193-18,-,중개거래,부산 금정구,23.11.30,아파트
5225,부산시 부산진구 개금동,부산시,부산진구,개금동,부산시 부산진구 개금동 개금동포르투나,523-27,523,27,개금동포르투나,76.6439,202310,12,"37,000",-,8,-,-,2019,복지로 15,-,중개거래,부산 부산진구,23.11.10,아파트
5226,부산시 영도구 봉래동2가,부산시,영도구,봉래동2가,부산시 영도구 봉래동2가 봉래마을,86-2,86,2,봉래마을,84.56,202310,12,"18,000",-,2,-,-,2000,태종로83번길 38,-,직거래,-,23.11.30,아파트
5230,부산시 동래구 온천동,부산시,동래구,온천동,부산시 동래구 온천동 청산빌리지,444-41,444,41,청산빌리지,80.57,202310,12,"23,000",-,2,-,-,2002,금강로62번길 25,-,직거래,-,23.10.31,아파트
5235,부산시 동래구 복천동,부산시,동래구,복천동,부산시 동래구 복천동 명륜아이파크2단지,561,561,0,명륜아이파크2단지,84.9949,202310,12,"63,000",119,5,-,-,2013,동래로 117,-,중개거래,부산 동래구,23.12.29,아파트
5241,부산시 서구 서대신동2가,부산시,서구,서대신동2가,부산시 서구 서대신동2가 보람,270,270,0,보람,81.825,202310,12,"30,000",-,5,-,-,2005,대영로 24,-,중개거래,부산 서구,23.12.07,아파트
5242,부산시 영도구 남항동1가,부산시,영도구,남항동1가,부산시 영도구 남항동1가 남항부백자연애,217-1,217,1,남항부백자연애,57.5,202310,12,"27,500",-,12,-,-,2016,절영로35번길 46,-,중개거래,부산 영도구,23.11.21,아파트
5243,부산시 부산진구 부전동,부산시,부산진구,부전동,부산시 부산진구 부전동 동진,420-16,420,16,동진,56.8,202310,12,"15,500",-,2,-,-,2003,가야대로755번길 29-6,-,중개거래,부산 남구 부산 부산진구,23.10.26,아파트
5244,부산시 동래구 명륜동,부산시,동래구,명륜동,부산시 동래구 명륜동 명륜동SK-VIEW,752,752,0,명륜동SK-VIEW,84.8298,202310,12,"50,000",104,20,-,-,2006,명륜로236번길 9,-,중개거래,부산 동래구,23.12.01,아파트
