complexNo,sido,gungu,dong,complexName
110530,대전시,유성구,봉명동,에이스타운Ⅱ(도시형)
111694,대전시,유성구,봉명동,에코빌1차(도시형)
111695,대전시,유성구,봉명동,에코빌2차(도시형)
123432,대전시,유성구,봉명동,엔젤타운(도시형)
118089,대전시,유성구,봉명동,엔터팰리스1차(도시형)
118090,대전시,유성구,봉명동,엔터팰리스2차(도시형)
111700,대전시,유성구,봉명동,엘도라도(도시형)
164358,대전시,유성구,봉명동,원플러스(도시형)
25637,대전시,유성구,봉명동,위드리버(주상복합)
25131,대전시,유성구,봉명동,유성CJ나인파크(주상복합)
105329,대전시,유성구,봉명동,유성세움펠리피아(주상복합)
23980,대전시,유성구,봉명동,유성온천훼미리타운(주상복합)
26929,대전시,유성구,봉명동,유성자이(주상복합)
108063,대전시,유성구,봉명동,유성캠퍼스타워(도시형)
104227,대전시,유성구,봉명동,유성푸르지오시티(도시형)
108599,대전시,유성구,봉명동,이신팰리스(도시형)
107306,대전시,유성구,봉명동,좋은하루3차(도시형)
23002,대전시,유성구,봉명동,투유1차(주상복합)
22984,대전시,유성구,봉명동,투유2차(주상복합)
139566,대전시,유성구,봉명동,트리플타운(도시형)
127038,대전시,유성구,봉명동,플러스빌리지(주상복합)
144968,대전시,유성구,봉명동,하늘빛하우스(도시형)
104789,대전시,유성구,봉명동,하이랜드2(도시형)
108629,대전시,유성구,봉명동,하이랜드Ⅰ(도시형)
107996,대전시,유성구,봉명동,하이랜드Ⅲ(도시형)
108446,대전시,유성구,봉명동,한솔타운
166717,대전시,유성구,봉명동,해나래
128632,대전시,유성구,봉명동,해나래(도시형)
131949,대전시,유성구,봉명동,휴안팰리스(도시형)
107872,대전시,유성구,봉명동,힐링타운(도시형)
127122,대전시,유성구,봉산동,유성대광로제비앙
26940,대전시,유성구,봉산동,하늘바람휴먼시아
125316,대전시,유성구,상대동,대전아이파크시티1단지
125317,대전시,유성구,상대동,대전아이파크시티2단지
103949,대전시,유성구,상대동,도안신도시5블록트리풀시티
27629,대전시,유성구,상대동,도안신도시9BL트리풀시티
100581,대전시,유성구,상대동,도안신도시한라비발디
6132,대전시,유성구,상대동,목련1단지
6133,대전시,유성구,상대동,목련2단지
11874,대전시,유성구,상대동,이지
25256,대전시,유성구,송강동,송강그린
17274,대전시,유성구,송강동,송강마을1단지
6140,대전시,유성구,송강동,송강마을2단지
6142,대전시,유성구,송강동,"청솔(뉴서울,신호,태영)"
6144,대전시,유성구,송강동,청솔(한양)
6143,대전시,유성구,송강동,한마을
24761,대전시,유성구,송강동,한솔
6147,대전시,유성구,신성동,대림두레
6149,대전시,유성구,신성동,럭키하나
6158,대전시,유성구,신성동,삼성한울
6041,대전시,유성구,어은동,한빛
25450,대전시,유성구,용산동,경남아너스빌1단지
25449,대전시,유성구,용산동,경남아너스빌2단지
100519,대전시,유성구,용산동,대덕테크노밸리11단지필유
23725,대전시,유성구,용산동,대덕테크노밸리12단지필유
100522,대전시,유성구,용산동,대덕테크노밸리푸르지오하임1단지
26942,대전시,유성구,용산동,대덕테크노밸리푸르지오하임2단지
152420,대전시,유성구,용산동,"더클래식(민간임대,도시형)"
135825,대전시,유성구,용산동,호반써밋그랜드파크1BL
135826,대전시,유성구,용산동,호반써밋그랜드파크3BL
139483,대전시,유성구,원내동,도시형(도시형)
136103,대전시,유성구,원내동,동양팰리스
6165,대전시,유성구,원내동,샘물타운
6172,대전시,유성구,원내동,진잠타운
6170,대전시,유성구,원내동,한아름
136785,대전시,유성구,원신흥동,갑천1트리풀시티힐스테이트
107699,대전시,유성구,원신흥동,양우내안애레이크힐
102411,대전시,유성구,원신흥동,어울림하트
102738,대전시,유성구,원신흥동,인스빌리베라
104749,대전시,유성구,원촌동,싸이언스빌
